SalePrice,BedroomAbvGr,Bathrooms,PropertyAge,OverallQual,LotArea,TotRmsAbvGrd,ScreenPorch,YrSold,MoSold,QrtSold
186570.129421778,3,2.0,53,4,10400,6,0,2009,11,Q4
199144.242829024,4,2.0,51,5,9482,8,0,2009,12,Q4
172154.713310956,3,2.0,55,6,8128,6,0,2009,2,Q1
177444.019201603,2,1.0,58,5,13070,5,255,2009,10,Q4
166200.938073485,2,2.0,64,5,8480,4,0,2009,8,Q3
158995.770555632,2,2.0,57,5,7626,5,0,2009,3,Q1
168273.282454755,2,1.5,56,5,9533,7,0,2009,8,Q3
189680.453052788,3,2.5,61,7,11419,6,0,2009,12,Q4
181681.021081956,3,1.0,59,5,9600,6,0,2009,8,Q3
160277.142643643,2,1.0,51,3,5470,4,0,2009,8,Q3
197318.54715833,4,2.5,70,5,10800,7,0,2009,8,Q3
162228.935604196,2,1.0,109,4,8146,6,111,2009,5,Q2
187340.455456083,3,1.0,84,5,10230,6,112,2009,12,Q4
181065.347037275,3,2.0,94,4,10410,8,0,2009,6,Q2
190233.609102705,4,2.0,99,7,7200,5,0,2009,8,Q3
157929.594852031,2,2.0,69,2,5400,4,0,2009,6,Q2
168557.001935469,2,1.0,89,5,10800,4,0,2009,6,Q2
160805.584645628,1,1.5,119,3,10800,4,0,2009,11,Q4
221648.391978216,6,3.0,40,6,9671,12,0,2009,8,Q3
180539.88079815,3,1.5,46,6,10143,6,216,2009,6,Q2
182105.616283853,3,2.0,42,6,11500,6,0,2009,5,Q2
166380.852603154,2,2.0,51,6,8010,6,0,2009,9,Q3
178942.155617426,3,1.0,52,6,10454,5,0,2009,4,Q2
162804.747800461,2,1.0,51,6,9000,5,0,2009,4,Q2
183077.684392615,3,1.0,59,6,8064,5,231,2009,12,Q4
171728.4720292,3,1.0,51,5,7350,6,0,2009,3,Q1
164786.741540638,2,2.0,57,5,7200,4,0,2009,9,Q3
177427.267170302,3,2.0,50,5,8000,6,0,2009,7,Q3
197318.54715833,4,2.0,60,4,10800,6,0,2009,8,Q3
178658.114178223,3,1.0,61,6,8064,6,0,2009,8,Q3
185437.320523764,4,1.5,45,6,7570,8,0,2009,3,Q1
169759.652489529,2,2.0,31,5,8604,4,0,2009,11,Q4
173986.635055186,3,2.0,46,6,7936,6,0,2009,4,Q2
168607.664289468,3,1.0,74,6,4080,6,0,2009,6,Q2
194138.519145183,4,3.0,99,6,10307,12,0,2009,6,Q2
192502.440921994,3,1.5,99,5,15660,6,0,2009,7,Q3
176746.969818601,3,2.0,99,5,9900,7,0,2009,3,Q1
177604.891703134,3,1.5,70,5,6406,7,182,2009,10,Q4
193283.746584832,4,2.0,89,4,7627,8,0,2009,10,Q4
181627.061006609,3,1.0,99,5,10134,6,0,2009,7,Q3
169071.62025834,3,1.5,59,5,6000,6,0,2009,3,Q1
167398.006470987,2,1.0,89,4,7404,5,0,2009,11,Q4
150106.505141704,1,1.0,69,2,5925,4,0,2009,10,Q4
159650.304285848,2,1.0,86,5,8520,5,0,2009,2,Q1
179471.23597476,3,2.0,99,4,9600,7,0,2009,6,Q2
177109.589956218,3,2.0,109,6,8400,8,0,2009,6,Q2
166558.113328453,3,2.0,92,6,3600,5,0,2009,5,Q2
153796.714319583,2,1.0,99,4,3300,5,0,2009,6,Q2
174520.152570658,3,1.0,89,6,5400,6,0,2009,9,Q3
196297.95829524,4,1.0,99,6,9720,8,0,2009,9,Q3
169100.681601175,2,1.0,109,3,9392,5,0,2009,9,Q3
176911.319164431,3,1.0,86,6,6615,6,0,2009,9,Q3
169234.6454828,3,2.0,79,5,4960,7,0,2009,5,Q2
172386.297919134,3,1.0,85,5,6000,6,0,2009,6,Q2
156031.904802362,2,1.0,84,5,6120,5,0,2009,3,Q1
168202.892306596,3,2.0,71,5,6120,6,0,2009,2,Q1
166505.984017547,2,2.0,84,5,8635,5,0,2009,8,Q3
176507.37022149,3,2.0,94,6,8094,8,0,2009,6,Q2
180116.752553161,3,2.0,94,7,9928,8,0,2009,6,Q2
183072.740591406,4,2.0,87,5,3000,11,0,2009,9,Q3
189595.964677698,4,3.0,82,6,6876,8,0,2009,8,Q3
167523.919076265,3,1.0,94,6,5775,7,0,2009,2,Q1
210817.775863413,6,2.5,107,7,5852,9,0,2009,5,Q2
172942.930813351,3,1.0,82,6,5160,4,0,2009,8,Q3
145286.278144089,1,2.0,86,4,5160,5,160,2009,7,Q3
176468.653371492,3,2.5,94,6,10320,7,0,2009,2,Q1
159040.069562187,2,1.5,63,4,4280,4,0,2009,9,Q3
178518.204332507,3,6.0,22,5,10800,5,0,2009,3,Q1
169163.980786825,2,4.0,31,5,10547,6,0,2009,7,Q3
189786.685274579,4,3.0,75,5,9780,6,0,2009,3,Q1
181246.728523853,3,1.5,42,5,11625,6,0,2009,4,Q2
176349.927153587,3,1.5,31,6,8014,5,0,2009,6,Q2
205266.631009142,4,2.0,48,5,15400,8,0,2009,7,Q3
187397.993362224,3,1.5,49,6,15312,6,140,2009,3,Q1
208943.427726113,4,2.0,53,5,15584,9,0,2009,10,Q4
165014.532907657,2,1.0,62,2,9000,5,0,2009,6,Q2
182492.037566236,2,1.0,55,4,15635,6,110,2009,10,Q4
161718.71259042,2,2.0,53,5,9571,5,0,2009,2,Q1
180084.118941162,3,1.5,63,6,9350,6,0,2009,7,Q3
178534.950802179,3,2.0,55,5,7440,5,0,2009,9,Q3
151217.259961305,2,3.0,25,5,4235,5,0,2009,2,Q1
156342.717587562,1,2.5,19,7,10778,4,0,2009,7,Q3
188511.443835239,2,1.5,26,6,19255,5,0,2009,9,Q3
183570.337896789,3,3.5,16,7,10560,8,0,2009,8,Q3
225810.160292177,4,1.0,129,5,26400,7,0,2009,6,Q2
214217.401131694,6,2.0,30,5,7018,8,0,2009,6,Q2
187665.64101603,4,2.0,30,5,7018,8,0,2009,6,Q2
161157.177744039,2,3.0,30,5,7040,6,0,2009,6,Q2
187643.992594193,4,2.0,30,5,7007,8,0,2009,6,Q2
228156.372839158,6,7.0,9,7,11855,8,0,2009,10,Q4
220449.534665317,6,7.0,9,7,7939,8,0,2009,10,Q4
220522.352084222,6,7.0,9,7,7976,8,0,2009,10,Q4
156647.763531624,1,2.5,0,9,10933,8,0,2009,7,Q3
187388.833374873,3,3.0,1,9,10816,8,0,2009,11,Q4
178640.723791573,3,2.0,1,8,9178,6,0,2009,6,Q2
180847.216739049,3,3.0,2,8,11422,7,0,2009,4,Q2
159505.170529478,2,3.0,2,7,6762,6,0,2009,5,Q2
164305.538020654,2,3.0,1,8,10324,5,0,2009,3,Q1
180181.19673723,3,2.0,4,8,11645,7,0,2009,3,Q1
184602.734989972,3,2.5,4,6,11646,7,0,2009,7,Q3
193440.372174434,3,3.5,17,7,16698,7,0,2009,6,Q2
184199.788209911,3,2.0,15,5,9757,5,92,2009,10,Q4
196241.892907637,3,3.0,11,7,14753,5,0,2009,12,Q4
175588.618271096,3,3.5,11,6,8750,7,0,2009,4,Q2
179503.046546829,3,3.0,7,7,10739,6,0,2009,4,Q2
183658.076582555,3,2.0,8,7,11166,6,168,2009,7,Q3
193700.976276404,3,1.0,31,5,16269,5,0,2009,7,Q3
165399.62450704,2,2.0,30,5,6950,5,0,2009,10,Q4
186847.944787446,3,3.0,7,7,11664,6,0,2009,9,Q3
198127.73287817,4,2.5,6,8,12334,8,0,2009,6,Q2
183320.898107934,3,2.5,7,7,8749,6,0,2009,11,Q4
181613.606696657,3,2.5,8,7,11250,6,0,2009,5,Q2
178298.791761954,2,3.0,10,8,15750,5,0,2009,6,Q2
185733.534000593,3,3.0,7,8,12782,7,0,2009,6,Q2
180008.188485489,3,3.0,12,7,8750,7,117,2009,8,Q3
175127.59621604,3,3.0,2,8,10200,7,195,2009,1,Q1
183467.176862723,3,2.5,2,6,11069,6,0,2009,7,Q3
182705.546021743,3,2.0,49,4,10682,7,0,2009,7,Q3
152324.943593181,2,2.0,4,6,3675,5,0,2009,4,Q2
169878.515981342,3,1.0,50,4,6410,5,0,2009,3,Q1
183735.975076576,3,2.0,59,5,11767,6,0,2009,6,Q2
224118.280105941,6,2.0,50,5,10926,10,0,2009,8,Q3
169355.202465146,2,1.0,53,5,11767,7,0,2009,5,Q2
180054.276407441,3,1.0,68,5,8212,6,0,2009,9,Q3
174081.601977368,3,1.5,71,5,6300,7,0,2009,7,Q3
168494.985022146,3,1.5,74,6,5707,6,0,2009,3,Q1
181871.598843299,3,1.0,93,6,8574,6,0,2009,10,Q4
173554.489658383,3,1.0,91,7,7155,6,195,2009,5,Q2
169805.382165577,2,2.5,69,5,13680,6,0,2009,2,Q1
176192.990728755,2,1.0,49,5,14680,5,115,2009,6,Q2
204264.39284654,5,2.5,69,7,8145,13,0,2009,7,Q3
169630.906956928,2,2.0,55,5,9100,6,0,2009,10,Q4
185724.838807268,3,3.0,49,6,13339,6,120,2009,5,Q2
195699.036281861,3,3.0,60,5,15600,7,0,2009,10,Q4
189494.276162169,3,2.5,55,6,17500,6,0,2009,1,Q1
149607.905673439,2,1.0,29,6,1733,5,0,2009,5,Q2
154650.199045978,2,2.5,29,6,1488,5,0,2009,10,Q4
151579.558140433,2,1.5,29,6,1612,5,0,2009,7,Q3
185147.380531144,3,3.5,23,6,13607,6,0,2009,4,Q2
196314.53120359,3,3.0,38,7,17597,7,0,2009,7,Q3
210802.395364155,5,2.0,109,5,8660,11,0,2009,12,Q4
166271.2863726,2,1.0,84,4,10200,4,0,2009,5,Q2
154865.359142973,2,3.5,2,8,3843,5,0,2009,6,Q2
173575.5052865,1,1.0,99,2,21780,4,0,2009,3,Q1
179399.563554274,3,2.5,9,8,10125,7,0,2009,5,Q2
164280.776562049,2,2.0,32,6,9750,5,0,2009,4,Q2
171247.48948121,2,2.5,32,6,9360,5,120,2009,11,Q4
166878.587182445,2,3.0,18,5,11070,5,0,2009,4,Q2
188129.459710994,3,3.0,1,9,13438,9,0,2009,7,Q3
183517.34369691,3,3.0,1,9,14463,7,0,2009,1,Q1
175522.026925727,3,2.5,29,6,9839,7,0,2009,2,Q1
190060.105331152,3,4.5,22,7,14419,7,0,2009,7,Q3
174179.824771856,3,2.5,6,7,9157,9,0,2009,2,Q1
171059.523675194,2,3.0,2,9,12633,7,0,2009,5,Q2
183004.186769318,3,1.0,41,5,12518,6,0,2009,4,Q2
183601.647387418,3,2.0,40,5,13383,7,0,2009,3,Q1
163539.327185998,2,1.5,37,5,7689,4,0,2009,7,Q3
164677.676391525,2,1.5,16,6,7706,5,0,2009,8,Q3
162395.073865424,2,2.0,17,5,7669,5,0,2009,6,Q2
182207.6323195,3,1.5,17,5,10429,6,0,2009,7,Q3
192223.939790304,4,1.5,40,5,10457,7,0,2009,4,Q2
176391.829390125,3,2.5,11,6,8702,7,0,2008,4,Q2
181913.179121348,3,2.5,13,6,8139,7,0,2008,10,Q4
179136.097888261,3,2.5,10,6,9535,7,0,2008,5,Q2
196595.568243212,3,2.5,12,6,15038,7,0,2008,11,Q4
194822.365690957,3,3.0,12,5,14137,7,0,2008,11,Q4
148356.669440918,1,2.5,11,8,6264,6,0,2008,7,Q3
160387.604263899,2,2.0,16,8,5070,5,144,2008,8,Q3
181276.500571809,3,2.5,10,6,11184,7,0,2008,4,Q2
192474.817899346,3,3.5,17,6,14067,7,0,2008,9,Q3
157699.907796437,2,3.0,19,8,5950,5,0,2008,4,Q2
215785.540813051,5,3.5,3,8,13543,9,0,2008,7,Q3
181824.300998793,2,3.0,4,9,15401,7,0,2008,9,Q3
221813.00948166,3,1.0,56,6,31220,7,0,2008,5,Q2
165281.292597397,2,3.0,1,9,8118,6,0,2008,7,Q3
255629.49047034,3,2.5,58,6,47280,6,0,2008,7,Q3
173154.590990955,2,3.0,20,7,12680,6,141,2008,6,Q2
183884.65246539,3,3.0,25,7,10825,6,0,2008,7,Q3
200210.353608489,3,3.0,30,7,18559,7,0,2008,8,Q3
186599.221265342,3,2.5,29,7,14450,6,0,2008,3,Q1
192718.532696106,3,3.0,32,6,13068,6,0,2008,11,Q4
178628.665952764,3,2.5,28,7,10400,7,0,2008,3,Q1
180650.342418406,3,1.5,39,5,9743,7,0,2008,6,Q2
206003.107947263,4,3.0,30,7,12511,8,208,2008,12,Q4
166457.67844853,2,2.0,32,6,10400,5,0,2008,4,Q2
202916.221653487,4,3.5,12,8,14311,9,0,2008,6,Q2
192463.969983091,4,3.0,34,5,9000,8,0,2008,6,Q2
171775.497189898,2,1.0,39,4,10295,4,0,2008,9,Q3
175249.222149411,3,2.0,37,5,7560,5,0,2008,5,Q2
147086.59893993,2,2.0,35,6,1680,5,0,2008,2,Q1
149709.672100371,2,1.5,36,6,1890,5,0,2008,4,Q2
171411.404533743,3,2.5,36,5,1680,6,0,2008,12,Q4
178188.964799425,4,2.5,33,6,2308,7,0,2008,5,Q2
156491.711373235,2,2.0,31,7,2529,4,0,2008,9,Q3
180953.241201168,3,3.0,1,8,12704,7,0,2008,1,Q1
203909.759061135,4,3.5,1,8,13693,9,0,2008,8,Q3
175470.149087545,2,3.0,1,9,14418,7,0,2008,5,Q2
205578.333622415,4,3.5,2,9,13418,9,0,2008,10,Q4
199428.857699441,4,3.5,3,10,12539,10,192,2008,6,Q2
187599.163869476,3,3.5,3,9,12151,9,0,2008,8,Q3
192265.198109864,4,2.5,1,8,8899,10,0,2008,6,Q2
196666.554897677,4,3.5,4,8,10574,9,0,2008,7,Q3
155537.862252682,1,3.5,5,10,12720,7,216,2008,2,Q1
169543.240620935,2,3.0,5,8,10845,7,0,2008,6,Q2
202487.010170501,4,3.5,7,8,16900,10,0,2008,1,Q1
208232.716273485,4,2.5,5,8,16451,9,0,2008,7,Q3
173621.195202569,2,3.0,0,9,10110,7,0,2008,11,Q4
172414.608571812,2,2.0,3,7,12304,6,0,2008,6,Q2
164400.75641556,2,3.0,1,9,8232,6,0,2008,6,Q2
160480.424024781,2,3.0,2,8,6240,6,0,2008,6,Q2
156060.853810389,2,2.0,2,8,6240,6,0,2008,2,Q1
157437.192820581,2,2.5,5,7,2448,6,0,2008,10,Q4
158163.720929772,2,3.0,5,7,3940,6,144,2008,8,Q3
154849.043268978,2,3.0,4,7,3940,7,0,2008,5,Q2
152186.609341561,2,2.0,1,7,3710,5,0,2008,3,Q1
180340.215399228,3,2.5,4,6,9024,8,0,2008,7,Q3
178344.62451356,3,2.5,6,7,8010,7,0,2008,7,Q3
190170.382266827,4,2.5,5,7,8396,9,0,2008,5,Q2
168092.975480832,2,3.0,1,7,7301,6,0,2008,11,Q4
178757.912566805,3,2.5,8,7,8220,8,0,2008,7,Q3
174518.256882082,3,2.5,6,7,7750,6,0,2008,4,Q2
198168.490116289,4,2.5,9,7,12460,8,0,2008,5,Q2
176882.693978902,3,2.5,9,7,8390,7,0,2008,5,Q2
183801.672896251,3,2.5,11,8,9660,9,0,2008,9,Q3
196400.046680661,4,2.5,8,9,11000,8,0,2008,6,Q2
172281.605004025,2,3.0,10,8,11675,5,0,2008,7,Q3
196380.366297173,4,3.5,12,7,10990,12,0,2008,6,Q2
198228.354306682,4,2.5,13,8,11929,9,0,2008,6,Q2
195556.581268962,4,3.5,15,7,10010,9,0,2008,7,Q3
186453.264469043,3,3.0,2,7,13253,7,0,2008,5,Q2
181869.381196234,3,3.0,1,8,9801,7,0,2008,7,Q3
175610.840124147,3,3.5,1,8,9428,8,0,2008,2,Q1
183438.730800145,3,2.0,2,8,10037,6,0,2008,8,Q3
179584.488673295,3,2.0,1,8,8640,6,0,2008,7,Q3
182386.152242034,3,2.0,1,8,10625,7,0,2008,6,Q2
160750.367237054,2,3.0,1,7,7500,6,0,2008,4,Q2
182477.505046008,3,3.5,5,6,10110,7,0,2008,7,Q3
187720.359207171,3,2.5,5,7,12774,8,0,2008,7,Q3
187201.942081511,3,2.0,3,6,13072,6,0,2008,6,Q2
176385.102235149,3,2.0,1,7,9260,6,0,2008,3,Q1
175901.787841278,3,2.5,13,6,8453,6,0,2008,4,Q2
182584.280198283,3,3.0,15,6,8480,7,0,2008,10,Q4
195664.686104237,3,2.5,14,7,14565,6,0,2008,11,Q4
181420.346494222,3,3.5,7,6,8450,7,0,2008,9,Q3
176676.04995228,3,3.0,16,7,8285,7,0,2008,5,Q2
181594.678867334,3,2.0,45,5,9100,5,0,2008,8,Q3
178521.747964951,3,2.0,47,5,8100,5,0,2008,7,Q3
175895.883726231,3,2.0,40,5,8450,5,0,2008,4,Q2
168468.005916477,3,1.0,45,5,6360,5,0,2008,1,Q1
200973.129447888,3,2.5,34,6,19508,6,0,2008,7,Q3
197030.641992202,4,2.0,36,5,10759,5,0,2008,7,Q3
192867.417844592,4,3.5,18,6,9205,9,196,2008,6,Q2
196449.247639381,4,3.5,15,9,11025,10,0,2008,6,Q2
141684.196398607,1,2.0,4,7,3435,5,0,2008,6,Q2
153353.334123901,2,3.5,3,6,3180,5,0,2008,5,Q2
151143.549016705,2,2.0,1,7,3180,5,0,2008,3,Q1
163753.087114229,3,3.5,9,6,2280,6,0,2008,4,Q2
158682.460013921,2,3.0,8,9,4765,5,0,2008,7,Q3
144959.835250915,1,2.5,7,9,4538,5,0,2008,7,Q3
160144.390548579,2,2.5,7,9,4385,5,0,2008,9,Q3
156286.534303521,2,3.0,9,9,4109,5,0,2008,6,Q2
165726.707619571,3,3.5,9,7,2160,5,0,2008,6,Q2
182427.481047359,3,3.5,7,7,10646,7,0,2008,6,Q2
173310.56154032,3,3.5,9,8,2645,7,0,2008,12,Q4
173310.56154032,3,3.5,9,8,2645,7,0,2008,12,Q4
151556.01403002,2,3.5,10,10,3951,7,94,2008,2,Q1
158908.146068683,1,2.5,13,8,11064,4,0,2008,8,Q3
209834.383092536,3,3.0,31,9,24572,9,0,2008,6,Q2
192410.516550815,3,4.0,32,8,16280,6,0,2008,5,Q2
174026.247294886,3,2.5,6,7,7500,7,0,2008,4,Q2
195499.830115336,4,2.5,39,6,11104,7,216,2008,5,Q2
200918.018812493,4,1.5,40,6,11050,8,192,2008,10,Q4
207243.616023976,4,2.0,41,7,15387,8,0,2008,8,Q3
196149.783851876,4,2.0,43,5,9750,8,0,2008,8,Q3
192097.914850217,4,1.5,40,5,8814,7,0,2008,6,Q2
178570.948923671,3,2.0,43,5,8125,5,0,2008,7,Q3
228617.968325428,6,2.0,43,5,11072,10,0,2008,11,Q4
199929.884438451,4,1.5,37,7,13355,7,0,2008,5,Q2
160206.365612859,2,1.0,52,5,7785,6,200,2008,3,Q1
179854.431885567,3,2.0,47,5,9900,5,164,2008,5,Q2
185987.340461822,3,2.0,48,5,11332,6,0,2008,8,Q3
161122.505607926,2,1.0,71,4,4882,5,0,2008,9,Q3
175949.342720138,3,2.0,48,5,9600,6,0,2008,2,Q1
183683.590595324,3,2.0,58,5,9600,7,0,2008,9,Q3
176401.34762338,3,1.0,55,5,7584,5,0,2008,6,Q2
205832.532527897,4,2.5,42,6,14670,9,0,2008,8,Q3
177799.799849436,3,2.0,51,5,8856,6,95,2008,5,Q2
167565.362080406,2,3.0,49,5,9840,7,256,2008,6,Q2
186348.958436557,3,2.0,50,6,13200,5,0,2008,5,Q2
179782.759465081,3,2.0,52,5,10425,5,0,2008,4,Q2
169837.623333323,2,2.0,56,5,11556,4,0,2008,5,Q2
178817.275675758,3,1.5,55,5,9373,6,0,2008,5,Q2
174444.479149339,2,1.0,55,5,12774,5,0,2008,7,Q3
192834.968917174,3,2.0,51,6,14250,6,0,2008,9,Q3
196564.717984981,4,2.5,51,5,8838,7,0,2008,10,Q4
206977.567039357,5,2.0,51,5,12436,9,0,2008,1,Q1
157054.253944128,1,1.0,60,4,10122,3,0,2008,8,Q3
175142.948078577,3,1.0,83,5,7506,5,0,2008,5,Q2
159932.1643654,2,1.0,68,4,5400,4,0,2008,7,Q3
182801.408333628,3,1.5,86,5,10836,7,0,2008,6,Q2
181510.375176825,3,2.0,40,5,10180,5,0,2008,6,Q2
181613.035129451,3,1.5,50,7,11355,6,0,2008,4,Q2
186920.512597635,3,2.0,48,6,12929,5,0,2008,6,Q2
157950.170625222,2,1.0,57,5,7200,5,0,2008,2,Q1
176115.159022876,3,2.5,49,5,8000,6,0,2008,5,Q2
182744.514344465,3,1.5,46,5,8000,6,0,2008,11,Q4
180660.683691591,3,2.0,60,6,8064,5,0,2008,9,Q3
160775.629777099,2,2.0,54,6,6390,4,0,2008,6,Q2
186711.715848082,4,1.0,54,6,7200,6,0,2008,4,Q2
223581.758190888,6,2.0,47,5,8513,10,0,2008,11,Q4
172330.943236652,3,1.5,53,5,7200,6,0,2008,3,Q1
163474.633393212,2,1.5,54,5,7200,4,0,2008,7,Q3
175308.263299874,3,1.0,45,5,7590,6,0,2008,5,Q2
187462.725306432,3,2.0,0,6,9836,7,0,2008,12,Q4
180655.101535034,3,1.0,60,5,9184,6,0,2008,7,Q3
152121.98603454,2,1.0,98,5,4800,6,0,2008,1,Q1
159856.233909727,2,1.0,68,5,4800,4,0,2008,8,Q3
186559.854936737,4,1.5,93,6,6000,7,0,2008,6,Q2
183962.550959411,3,2.0,98,4,11426,9,0,2008,6,Q2
162107.168699296,2,2.0,68,4,7628,8,0,2008,5,Q2
162582.288981283,2,1.0,88,5,7308,6,0,2008,6,Q2
154407.701597409,2,1.5,88,7,5400,5,0,2008,2,Q1
181625.666399474,3,2.0,68,6,10800,8,0,2008,5,Q2
164810.609473548,2,1.0,98,5,6756,5,0,2008,9,Q3
176429.401241704,3,1.0,118,5,5914,5,0,2008,9,Q3
179188.089925259,3,1.0,62,5,9000,5,0,2008,6,Q2
145997.635377703,1,1.0,62,2,7311,3,0,2008,3,Q1
218676.768270367,5,2.0,59,3,12205,6,0,2008,12,Q4
188323.861214226,4,2.0,108,5,9142,10,0,2008,2,Q1
168690.0722914,3,1.0,88,7,5350,7,0,2008,3,Q1
165088.746797705,2,1.0,108,5,9143,5,0,2008,5,Q2
191435.007885166,4,2.0,88,5,9600,10,0,2008,4,Q2
168864.404664512,3,1.5,103,5,6000,7,0,2008,2,Q1
176041.882371574,2,1.0,88,2,11340,5,0,2008,11,Q4
215911.674390325,5,2.0,118,7,10800,10,0,2008,12,Q4
167388.238629016,2,2.0,49,5,9750,5,0,2008,6,Q2
163854.786753017,2,1.0,50,4,8516,5,0,2008,5,Q2
163299.477980171,2,1.0,80,5,7111,5,0,2008,7,Q3
178298.214633119,3,1.5,63,7,7425,8,0,2008,8,Q3
176376.586164775,3,2.0,73,5,7010,6,0,2008,7,Q3
170211.043976522,3,1.0,67,5,5000,6,0,2008,5,Q2
170818.344786366,3,1.5,108,6,5870,6,0,2008,4,Q2
174388.867432503,3,1.5,68,6,6000,6,0,2008,7,Q3
161112.987374671,2,1.0,84,5,6000,5,0,2008,7,Q3
172179.082325307,3,2.0,71,6,6000,5,0,2008,5,Q2
157798.309713876,2,2.0,69,6,6000,7,0,2008,4,Q2
169106.151422924,3,1.0,82,6,5000,6,0,2008,4,Q2
170129.531364292,3,2.0,88,5,5520,6,0,2008,4,Q2
157680.227412949,2,1.0,62,4,5940,4,0,2008,4,Q2
162690.209131977,2,1.5,79,4,6240,6,0,2008,8,Q3
146968.379365095,1,1.0,63,5,6120,6,0,2008,6,Q2
181507.721372455,4,2.0,69,7,6240,7,0,2008,1,Q1
191215.589752983,4,2.0,85,5,6120,7,0,2008,10,Q4
189432.689844522,4,2.0,93,6,9144,8,0,2008,3,Q1
207271.484957719,5,2.0,98,6,8094,8,0,2008,9,Q3
170030.807488363,3,1.0,98,6,4347,7,0,2008,6,Q2
148409.806476335,1,1.0,78,6,6291,4,0,2008,7,Q3
193850.613979055,4,1.5,56,6,10266,7,0,2008,5,Q2
193808.319298263,4,2.0,70,6,6876,9,0,2008,11,Q4
166300.235380627,2,2.0,93,5,10320,6,0,2008,4,Q2
163474.633393212,2,1.0,83,6,7200,5,0,2008,7,Q3
177473.606564978,3,3.0,83,6,7006,6,0,2008,8,Q3
157443.925537187,1,1.0,96,5,10320,5,0,2008,8,Q3
180681.007992057,3,2.0,93,3,10320,8,0,2008,5,Q2
183463.17030026,3,1.0,61,5,9488,6,0,2008,9,Q3
182481.763081195,3,2.0,45,5,11235,6,64,2008,5,Q2
193717.15117887,3,2.0,30,6,13014,6,0,2008,12,Q4
182782.55099007,3,2.0,41,5,10265,6,0,2008,7,Q3
175530.651633287,3,1.5,30,6,7703,6,0,2008,5,Q2
177804.057884623,3,1.0,41,5,9981,6,0,2008,3,Q1
159448.670848577,2,2.0,24,5,7400,5,0,2008,3,Q1
181338.976717529,3,2.0,88,5,12900,6,0,2008,1,Q1
178553.558537021,3,2.0,45,5,9239,6,0,2008,5,Q2
162820.928264556,1,2.0,52,6,14175,4,0,2008,6,Q2
188832.479997186,3,3.0,48,5,10532,7,0,2008,12,Q4
164682.185899437,2,2.5,67,5,8375,6,0,2008,6,Q2
181549.735943801,3,1.0,38,5,10200,5,0,2008,6,Q2
199158.097008868,3,3.0,29,7,20270,7,0,2008,4,Q2
152889.520990566,2,1.0,60,7,5190,5,0,2008,1,Q1
181150.551679116,2,2.0,68,5,19550,5,0,2008,1,Q1
181416.732376013,3,2.0,52,5,9571,6,576,2008,7,Q3
164391.238182305,2,2.0,33,5,9350,4,0,2008,4,Q2
185421.046498812,3,1.5,46,6,9360,7,0,2008,11,Q4
193981.327550004,4,3.0,13,6,9771,9,216,2008,6,Q2
178824.324789223,3,3.5,14,7,9938,7,0,2008,4,Q2
209270.051606246,4,2.5,15,7,14171,9,0,2008,12,Q4
177801.266806344,3,2.5,12,7,10541,8,0,2008,2,Q1
179053.762236101,3,2.5,1,7,10616,6,0,2008,3,Q1
178762.170601992,3,2.0,1,8,9345,7,0,2008,5,Q2
184655.300458183,3,3.0,0,9,11778,7,255,2008,6,Q2
191284.655779772,3,3.5,0,9,11778,8,0,2008,12,Q4
179598.085818785,3,3.0,13,8,11454,6,0,2008,2,Q1
167517.628078595,2,3.0,42,6,11500,6,0,2008,3,Q1
182873.903794044,3,2.0,14,5,9750,5,0,2008,8,Q3
177484.91371363,3,3.0,11,7,8696,5,0,2008,5,Q2
188444.597319524,3,3.5,11,6,13142,6,0,2008,7,Q3
179184.153848562,3,2.5,8,7,8998,6,0,2008,6,Q2
184365.175780982,3,3.5,8,7,12192,6,0,2008,5,Q2
184479.322005212,3,2.0,30,5,12250,5,0,2008,5,Q2
182927.863869391,3,1.5,33,5,9216,5,0,2008,9,Q3
178611.639373646,2,3.0,33,5,14330,5,227,2008,8,Q3
181943.343613558,3,2.5,7,7,10400,8,0,2008,6,Q2
175080.614768394,3,3.5,7,9,9720,7,0,2008,1,Q1
190720.794649138,3,3.0,6,8,14860,6,0,2008,6,Q2
198422.868144723,4,2.5,5,7,10905,9,0,2008,8,Q3
184482.11308349,3,2.5,9,8,11690,7,0,2008,6,Q2
139214.952187861,1,2.0,4,6,4426,3,0,2008,2,Q1
169233.113601757,2,4.0,11,6,10126,8,0,2008,7,Q3
180664.118686848,3,2.0,4,7,9750,6,0,2008,6,Q2
178818.742632666,3,2.0,1,7,11058,6,0,2008,2,Q1
180422.049969947,3,2.0,1,7,9627,6,0,2008,6,Q2
178601.93645581,3,1.0,42,5,9825,6,161,2008,4,Q2
183083.159775993,3,1.5,32,5,12102,6,0,2008,4,Q2
173163.101499699,3,2.0,32,6,6500,6,0,2008,5,Q2
185968.161159774,3,2.0,31,6,9638,6,0,2008,11,Q4
171226.050683054,3,1.5,32,6,7200,6,0,2008,2,Q1
281643.976116786,5,3.5,49,5,47007,11,0,2008,7,Q3
160031.711281258,2,2.0,53,4,6012,6,0,2008,6,Q2
162775.979779394,2,2.0,53,4,6845,6,0,2008,7,Q3
160735.445970193,2,2.0,53,4,6931,4,0,2008,5,Q2
166646.109048572,2,1.5,70,5,12180,5,0,2008,1,Q1
